06:03:09	fin-oom-worker-1 842.5MiB / 1.5GiB 0.26%|fin-oom-api-1 923MiB / 7.749GiB 0.20%|
06:03:11	fin-oom-worker-1 842.5MiB / 1.5GiB 0.77%|fin-oom-api-1 923.1MiB / 7.749GiB 15.76%|
06:03:13	fin-oom-worker-1 842.5MiB / 1.5GiB 0.54%|fin-oom-api-1 923.1MiB / 7.749GiB 0.27%|
06:03:15	fin-oom-worker-1 842.5MiB / 1.5GiB 0.53%|fin-oom-api-1 923.1MiB / 7.749GiB 0.23%|
06:03:17	fin-oom-worker-1 842.5MiB / 1.5GiB 0.28%|fin-oom-api-1 922.8MiB / 7.749GiB 0.27%|
06:03:19	fin-oom-worker-1 842.5MiB / 1.5GiB 0.55%|fin-oom-api-1 922.8MiB / 7.749GiB 0.22%|
06:03:21	fin-oom-worker-1 842.5MiB / 1.5GiB 0.77%|fin-oom-api-1 923MiB / 7.749GiB 16.22%|
06:03:23	fin-oom-worker-1 842.5MiB / 1.5GiB 0.58%|fin-oom-api-1 923MiB / 7.749GiB 0.23%|
06:03:25	fin-oom-worker-1 842.5MiB / 1.5GiB 0.20%|fin-oom-api-1 923MiB / 7.749GiB 0.18%|
06:03:27	fin-oom-worker-1 842.5MiB / 1.5GiB 0.50%|fin-oom-api-1 923MiB / 7.749GiB 0.16%|
06:03:30	fin-oom-worker-1 842.5MiB / 1.5GiB 0.61%|fin-oom-api-1 923MiB / 7.749GiB 0.23%|
06:03:32	fin-oom-worker-1 842.5MiB / 1.5GiB 0.68%|fin-oom-api-1 923.2MiB / 7.749GiB 16.40%|
06:03:34	fin-oom-worker-1 842.5MiB / 1.5GiB 0.52%|fin-oom-api-1 923.2MiB / 7.749GiB 0.21%|
06:03:36	fin-oom-worker-1 842.5MiB / 1.5GiB 0.67%|fin-oom-api-1 923.2MiB / 7.749GiB 0.19%|
06:03:38	fin-oom-worker-1 842.5MiB / 1.5GiB 0.37%|fin-oom-api-1 922.9MiB / 7.749GiB 0.21%|
06:03:40	fin-oom-worker-1 842.5MiB / 1.5GiB 0.47%|fin-oom-api-1 922.9MiB / 7.749GiB 0.23%|
06:03:42	fin-oom-worker-1 842.5MiB / 1.5GiB 0.58%|fin-oom-api-1 935.7MiB / 7.749GiB 15.71%|
06:03:44	fin-oom-worker-1 842.5MiB / 1.5GiB 0.46%|fin-oom-api-1 923.1MiB / 7.749GiB 0.21%|
06:03:46	fin-oom-worker-1 842.5MiB / 1.5GiB 0.53%|fin-oom-api-1 923.1MiB / 7.749GiB 0.19%|
06:03:48	fin-oom-worker-1 842.5MiB / 1.5GiB 0.62%|fin-oom-api-1 923MiB / 7.749GiB 16.56%|
06:03:50	fin-oom-worker-1 842.5MiB / 1.5GiB 0.53%|fin-oom-api-1 923MiB / 7.749GiB 0.24%|
06:03:52	fin-oom-worker-1 842.5MiB / 1.5GiB 0.52%|fin-oom-api-1 923MiB / 7.749GiB 0.20%|
